"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000169418.10",4.29346265862978,1.44528496563346,0.77732167183102,1.85931386967383,0.0629826621819144,0.150610083241552
"ENSG00000143624.14",671.715556150513,0.0212652100311124,0.101679191487286,0.209140235283749,0.834338765928003,0.903861029328908
"ENSG00000143554.14",337.286710618655,0.730402536084603,0.25796297709881,2.83142388996709,0.00463412610069226,0.0207263111365444
"ENSG00000143614.11",590.744924042578,0.287600721927307,0.106221038335618,2.70756835400721,0.00677781117913469,0.0278653785281946
"ENSG00000231827.5",6.27751641101703,1.41135429480707,0.452891996050161,3.11631538449788,0.00183126304328713,0.00990570678741874
"ENSG00000223599.1",34.3773948231916,0.0226647296618806,0.267213241298531,0.084818886787723,0.932405378162777,0.962353657619158
"ENSG00000284738.2",18.2910576704814,0.327507626308287,0.258565240762234,1.26663439116107,0.205286049391922,0.356531754414866
"ENSG00000198837.10",1469.47130113692,-0.0253770902771655,0.0920450812845775,-0.275702839554313,0.782776314483766,0.869723539142316
"ENSG00000289935.1",10.8144476739743,0.526487806507685,0.297963691238222,1.76695289389054,0.0772361176099258,0.175383840162681
"ENSG00000160741.17",467.925811570972,0.451012726007897,0.107672275015623,4.18875449545814,2.80489638055572e-05,0.000344246325287352
"ENSG00000143570.19",15.8631929477175,1.0071113423962,0.252378423291124,3.9904811562852,6.59393881597158e-05,0.000681242454987392
"ENSG00000282386.1",7.07200861522339,1.24937231927205,0.491484117588113,2.54204006714024,0.0110207539187006,0.0403803971747677
"ENSG00000273026.1",5.29352552210833,0.871140098738515,0.476126187694085,1.82964121960506,0.0673036057924856,0.158102565371805
"ENSG00000143578.16",50.0337069398919,0.622867901781193,0.232410020499308,2.68003892621768,0.00736135992470772,0.029699715584232
"ENSG00000143543.15",254.976998807977,-0.151279070776438,0.109016278279564,-1.38767414521796,0.165236292402935,0.305073065428794
"ENSG00000272654.2",10.5903974189093,1.26501016037886,0.374978211471627,3.37355644055756,0.000742038324306883,0.0048548102843594
"ENSG00000143545.10",93.613445163942,0.0813391421509614,0.176854893862559,0.459920222587526,0.645573484228911,0.773347503518752
"ENSG00000177954.14",979.494786136323,-0.232552023513637,0.21908223323018,-1.0614828052684,0.288470543106759,0.454195109421106
"ENSG00000143552.10",17.424083192064,0.96798173024583,0.333248848977671,2.9046813911447,0.00367627114253142,0.0172017680364595
